Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V Frame,,,,,,,,Vertices,,,,,,,,,,Science to Ideal Polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment,Sci2IdlDeg,Sci2IdlX00,Sci2IdlX10,Sci2IdlX11,Sci2IdlX20,Sci2IdlX21,Sci2IdlX22,Sci2IdlX30,Sci2IdlX31,Sci2IdlX32,Sci2IdlX33,Sci2IdlX40,Sci2IdlX41,Sci2IdlX42,Sci2IdlX43,Sci2IdlX44,Sci2IdlX50,Sci2IdlX51,Sci2IdlX52,Sci2IdlX53,Sci2IdlX54,Sci2IdlX55,Sci2IdlY00,Sci2IdlY10,Sci2IdlY11,Sci2IdlY20,Sci2IdlY21,Sci2IdlY22,Sci2IdlY30,Sci2IdlY31,Sci2IdlY32,Sci2IdlY33,Sci2IdlY40,Sci2IdlY41,Sci2IdlY42,Sci2IdlY43,Sci2IdlY44,Sci2IdlY50,Sci2IdlY51,Sci2IdlY52,Sci2IdlY53,Sci2IdlY54,Sci2IdlY55,Idl2SciX00,Idl2SciX10,Idl2SciX11,Idl2SciX20,Idl2SciX21,Idl2SciX22,Idl2SciX30,Idl2SciX31,Idl2SciX32,Idl2SciX33,Idl2SciX40,Idl2SciX41,Idl2SciX42,Idl2SciX43,Idl2SciX44,Idl2SciX50,Idl2SciX51,Idl2SciX52,Idl2SciX53,Idl2SciX54,Idl2SciX55,Idl2SciY00,Idl2SciY10,Idl2SciY11,Idl2SciY20,Idl2SciY21,Idl2SciY22,Idl2SciY30,Idl2SciY31,Idl2SciY32,Idl2SciY33,Idl2SciY40,Idl2SciY41,Idl2SciY42,Idl2SciY43,Idl2SciY44,Idl2SciY50,Idl2SciY51,Idl2SciY52,Idl2SciY53,Idl2SciY54,Idl2SciY55
NIRCAM,NRCB4_DHSPIL_SUB96,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1013.0,1080.0,96,96,48.0,49.0,0.03126339477531336,0.03142468120886217,-53.21492515251296,-523.9853210861523,-0.3150682939440819,-1,0,-1,-90.08298098409765,-0.3150682939440819,-1.485590352966965,1.5166331041235757,1.5156691201306727,-1.4846471203605118,-1.530479845669721,-1.517941177178523,1.4984719178804315,1.4866740210544436,2014-01-01,None,5,-0.0,0.0312631382896648,0.0,-6.314721986509634e-08,-2.0693501814331954e-07,1.303752959899977e-08,1.0180578648358934e-11,3.0417658155361582e-12,1.1074810641645728e-11,6.169376485172367e-13,-8.208695547165678e-16,-6.690408541100964e-16,-9.627461587898562e-16,-7.167616837400804e-16,-1.386206724247159e-16,1.415777536065833e-19,-1.360408343698776e-20,2.90839722023185e-19,-1.389141224661495e-20,1.4560970302854967e-19,-1.7324926999164677e-21,0.0,0.0001266379026407559,0.03142468120886217,6.699065161477802e-08,-8.038198728812067e-08,-1.4064479863908928e-07,4.357736243865234e-13,9.40755490882465e-12,2.9769571875088816e-12,1.0665836412522468e-11,-7.128143288603898e-17,-7.481740928558202e-16,-8.659368316473847e-16,-6.904196635508211e-16,-7.734614705974748e-16,-2.5745438825618532e-21,1.5874779262142918e-19,-1.4444473670600144e-20,2.974892136619799e-19,-1.0822377939362974e-20,1.3709835253272392e-19,0.023262884969341258,31.985605824050303,-0.0008884556384858022,0.002037399458699549,0.006747882447031119,-0.0004335860354630382,-1.0666357736579825e-05,-5.99939026944377e-07,-8.824184319186706e-06,-7.169421275368541e-07,2.227333602540207e-08,9.060120596965222e-09,2.7692840044695196e-08,1.0772360003930916e-08,4.992080192488383e-09,-1.3603725341198988e-10,1.074068790785376e-11,-2.824576116526729e-10,1.12829605444793e-11,-1.4352356268933144e-10,1.496658007358378e-12,0.007338312201682129,-0.1297607272734988,31.821229123065972,-0.0022021562242996486,0.0025429201822168225,0.00453670476450364,-7.376264969019846e-07,-1.0777165829752083e-05,-7.140637414891756e-07,-9.370376145685862e-06,4.331533990384829e-09,1.7582226762581295e-08,1.9807987242420793e-08,1.6816102448798504e-08,1.5984977107189283e-08,2.530559834202999e-12,-1.4397281330600198e-10,1.3001627101257412e-11,-2.8020779336909245e-10,9.733990532147827e-12,-1.3459385885314614e-10
NIRCAM,NRCB4_DHSPIL_WEDGES,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1013.0,1080.0,2048,2048,1036.0,1080.0,0.03126339477531336,0.03142468120886217,-53.21492515251296,-480.98532108615234,-0.3150682939440819,-1,0,-1,-90.08298098409765,-0.3150682939440819,-32.690560224005914,31.850255276420594,31.42045767632535,-32.24054545929935,-34.26914986375704,-33.823191032607276,30.440816781577084,30.34070705945585,2014-01-01,None,5,-0.0,0.0312631382896648,0.0,-6.314721986509634e-08,-2.0693501814331954e-07,1.303752959899977e-08,1.0180578648358934e-11,3.0417658155361582e-12,1.1074810641645728e-11,6.169376485172367e-13,-8.208695547165678e-16,-6.690408541100964e-16,-9.627461587898562e-16,-7.167616837400804e-16,-1.386206724247159e-16,1.415777536065833e-19,-1.360408343698776e-20,2.90839722023185e-19,-1.389141224661495e-20,1.4560970302854967e-19,-1.7324926999164677e-21,0.0,0.0001266379026407559,0.03142468120886217,6.699065161477802e-08,-8.038198728812067e-08,-1.4064479863908928e-07,4.357736243865234e-13,9.40755490882465e-12,2.9769571875088816e-12,1.0665836412522468e-11,-7.128143288603898e-17,-7.481740928558202e-16,-8.659368316473847e-16,-6.904196635508211e-16,-7.734614705974748e-16,-2.5745438825618532e-21,1.5874779262142918e-19,-1.4444473670600144e-20,2.974892136619799e-19,-1.0822377939362974e-20,1.3709835253272392e-19,0.023262884969341258,31.985605824050303,-0.0008884556384858022,0.002037399458699549,0.006747882447031119,-0.0004335860354630382,-1.0666357736579825e-05,-5.99939026944377e-07,-8.824184319186706e-06,-7.169421275368541e-07,2.227333602540207e-08,9.060120596965222e-09,2.7692840044695196e-08,1.0772360003930916e-08,4.992080192488383e-09,-1.3603725341198988e-10,1.074068790785376e-11,-2.824576116526729e-10,1.12829605444793e-11,-1.4352356268933144e-10,1.496658007358378e-12,0.007338312201682129,-0.1297607272734988,31.821229123065972,-0.0022021562242996486,0.0025429201822168225,0.00453670476450364,-7.376264969019846e-07,-1.0777165829752083e-05,-7.140637414891756e-07,-9.370376145685862e-06,4.331533990384829e-09,1.7582226762581295e-08,1.9807987242420793e-08,1.6816102448798504e-08,1.5984977107189283e-08,2.530559834202999e-12,-1.4397281330600198e-10,1.3001627101257412e-11,-2.8020779336909245e-10,9.733990532147827e-12,-1.3459385885314614e-10
NIRCAM,NRCA3_FP1,NRCA_CNTR,FULLSCA,QUAD,2048,2048,1588.0,1411.0,2048,2048,461.0,1411.0,0.031143296238553005,0.03130673061217623,69.51091429621444,-515.8211844098678,0.08691561015237381,-1,0,-1,-90.05719844587371,0.08691561015237381,-14.508531411968995,50.04912451418561,49.3874861014843,-14.283840714822302,-44.355562110882815,-44.59546833360534,20.040479293521088,19.939169551347653,2014-01-01,None,5,-0.0,0.031143197723687188,0.0,4.579455356939207e-08,-1.9896703292106113e-07,-1.908563060734477e-08,8.567257663013565e-12,-1.578543469968141e-12,9.731611788803267e-12,-1.503759741532108e-13,4.0476909367705e-16,-5.535911801665051e-16,4.608757134411578e-16,-5.843077107829834e-16,5.613565083963451e-17,1.4131784608480916e-19,1.1390791613727811e-20,2.9051102731294816e-19,1.1220042909987545e-20,1.4549719577623678e-19,1.103514448714745e-21,0.0,-7.833355344218627e-05,0.03130673061217623,6.991512774057242e-08,6.827314843003091e-08,-1.3146359064931864e-07,-1.0290470484773489e-13,8.011394673334022e-12,-1.5943049588181547e-12,9.644459212499774e-12,-3.775495728916688e-17,3.8201464659627406e-16,-6.597394580560356e-16,3.5236855530741407e-16,-6.015919693392723e-16,2.1541520969278565e-21,1.5845028934068484e-19,1.2865824765552688e-20,2.9710943116052002e-19,9.691436180730888e-21,1.3699099563478925e-19,-0.0032696836883303604,32.10911793828342,0.0006189261184345457,-0.0015060582966717432,0.00658602864322866,0.0006289419181922775,-9.417646696995635e-06,-2.170822030164264e-07,-7.884028600627611e-06,3.928426468854975e-07,-9.890940065834388e-09,5.301809999257529e-09,-1.2592113201227191e-08,6.47968549027671e-09,-2.4396954567644187e-09,-1.363503352622777e-10,-8.792955468535308e-12,-2.828456201657166e-10,-9.557835642038824e-12,-1.4359923105310763e-10,-1.5770635292191098e-12,-0.015023659204416617,0.0810570302462521,31.941432563650043,-0.0023091074971117657,-0.0022091780115088503,0.00430305807849654,3.72957769266518e-07,-9.810114454447468e-06,-2.0479463549375832e-07,-8.718481339549262e-06,3.4123895841242165e-09,-7.342253758103457e-09,1.369160540338948e-08,-7.0762957520675304e-09,1.0607215007787145e-08,-1.8732018395450308e-12,-1.442747924368282e-10,-1.008316017753105e-11,-2.8057606664837184e-10,-7.516447838533138e-12,-1.346407126780955e-10
NIRCAM,NRCA3_FP1_SUB8,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1588.0,1411.0,8,8,4.0,5.0,0.031143296238553005,0.03130673061217623,69.51091429621444,-515.8211844098678,0.08691561015237381,-1,0,-1,-90.05719844587371,0.08691561015237381,-0.1090041522208368,0.14014896152057688,0.14014195076537864,-0.10899842836082824,-0.14060685189635516,-0.1412354193972953,0.10922193769053753,0.10984613509438332,2014-01-01,None,5,-0.0,0.031143197723687188,0.0,4.579455356939207e-08,-1.9896703292106113e-07,-1.908563060734477e-08,8.567257663013565e-12,-1.578543469968141e-12,9.731611788803267e-12,-1.503759741532108e-13,4.0476909367705e-16,-5.535911801665051e-16,4.608757134411578e-16,-5.843077107829834e-16,5.613565083963451e-17,1.4131784608480916e-19,1.1390791613727811e-20,2.9051102731294816e-19,1.1220042909987545e-20,1.4549719577623678e-19,1.103514448714745e-21,0.0,-7.833355344218627e-05,0.03130673061217623,6.991512774057242e-08,6.827314843003091e-08,-1.3146359064931864e-07,-1.0290470484773489e-13,8.011394673334022e-12,-1.5943049588181547e-12,9.644459212499774e-12,-3.775495728916688e-17,3.8201464659627406e-16,-6.597394580560356e-16,3.5236855530741407e-16,-6.015919693392723e-16,2.1541520969278565e-21,1.5845028934068484e-19,1.2865824765552688e-20,2.9710943116052002e-19,9.691436180730888e-21,1.3699099563478925e-19,-0.0032696836883303604,32.10911793828342,0.0006189261184345457,-0.0015060582966717432,0.00658602864322866,0.0006289419181922775,-9.417646696995635e-06,-2.170822030164264e-07,-7.884028600627611e-06,3.928426468854975e-07,-9.890940065834388e-09,5.301809999257529e-09,-1.2592113201227191e-08,6.47968549027671e-09,-2.4396954567644187e-09,-1.363503352622777e-10,-8.792955468535308e-12,-2.828456201657166e-10,-9.557835642038824e-12,-1.4359923105310763e-10,-1.5770635292191098e-12,-0.015023659204416617,0.0810570302462521,31.941432563650043,-0.0023091074971117657,-0.0022091780115088503,0.00430305807849654,3.72957769266518e-07,-9.810114454447468e-06,-2.0479463549375832e-07,-8.718481339549262e-06,3.4123895841242165e-09,-7.342253758103457e-09,1.369160540338948e-08,-7.0762957520675304e-09,1.0607215007787145e-08,-1.8732018395450308e-12,-1.442747924368282e-10,-1.008316017753105e-11,-2.8057606664837184e-10,-7.516447838533138e-12,-1.346407126780955e-10
NIRCAM,NRCA3_FP1_SUB64,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1588.0,1411.0,64,64,32.0,33.0,0.031143296238553005,0.03130673061217623,69.51091429621444,-515.8211844098678,0.08691561015237381,-1,0,-1,-90.05719844587371,0.08691561015237381,-0.9811896761164404,1.0123929860826595,1.0119802168212055,-0.9807874253042792,-1.0150013622771825,-1.020152376103218,0.9836299840581079,0.9885013086356023,2014-01-01,None,5,-0.0,0.031143197723687188,0.0,4.579455356939207e-08,-1.9896703292106113e-07,-1.908563060734477e-08,8.567257663013565e-12,-1.578543469968141e-12,9.731611788803267e-12,-1.503759741532108e-13,4.0476909367705e-16,-5.535911801665051e-16,4.608757134411578e-16,-5.843077107829834e-16,5.613565083963451e-17,1.4131784608480916e-19,1.1390791613727811e-20,2.9051102731294816e-19,1.1220042909987545e-20,1.4549719577623678e-19,1.103514448714745e-21,0.0,-7.833355344218627e-05,0.03130673061217623,6.991512774057242e-08,6.827314843003091e-08,-1.3146359064931864e-07,-1.0290470484773489e-13,8.011394673334022e-12,-1.5943049588181547e-12,9.644459212499774e-12,-3.775495728916688e-17,3.8201464659627406e-16,-6.597394580560356e-16,3.5236855530741407e-16,-6.015919693392723e-16,2.1541520969278565e-21,1.5845028934068484e-19,1.2865824765552688e-20,2.9710943116052002e-19,9.691436180730888e-21,1.3699099563478925e-19,-0.0032696836883303604,32.10911793828342,0.0006189261184345457,-0.0015060582966717432,0.00658602864322866,0.0006289419181922775,-9.417646696995635e-06,-2.170822030164264e-07,-7.884028600627611e-06,3.928426468854975e-07,-9.890940065834388e-09,5.301809999257529e-09,-1.2592113201227191e-08,6.47968549027671e-09,-2.4396954567644187e-09,-1.363503352622777e-10,-8.792955468535308e-12,-2.828456201657166e-10,-9.557835642038824e-12,-1.4359923105310763e-10,-1.5770635292191098e-12,-0.015023659204416617,0.0810570302462521,31.941432563650043,-0.0023091074971117657,-0.0022091780115088503,0.00430305807849654,3.72957769266518e-07,-9.810114454447468e-06,-2.0479463549375832e-07,-8.718481339549262e-06,3.4123895841242165e-09,-7.342253758103457e-09,1.369160540338948e-08,-7.0762957520675304e-09,1.0607215007787145e-08,-1.8732018395450308e-12,-1.442747924368282e-10,-1.008316017753105e-11,-2.8057606664837184e-10,-7.516447838533138e-12,-1.346407126780955e-10
NIRCAM,NRCA3_FP2MIMF,NRCALL_CNTR,FULLSCA,QUAD,2048,2048,229.0,229.0,2048,2048,1820.0,229.0,0.03158414450536086,0.03178561710995561,26.701941494931418,-553.0749253125363,0.5737631080108283,-1,0,-1,-89.92499448690607,0.5737631080108283,-57.31866796120716,7.234618948560193,7.122215392201182,-56.547673712744604,-6.550124782325378,-7.338568071803685,57.30066812794042,57.74037664126317,2014-01-01,None,5,-0.0,0.031582947847056064,0.0,9.587897223103808e-08,-2.3835203427364083e-07,-4.228785263624517e-10,1.4349456199290342e-11,-7.432468091566726e-12,1.5714366233041597e-11,-1.977932430600641e-12,1.349723335394076e-15,-1.1680900626051739e-15,1.5913328387131938e-15,-1.2322111309730396e-15,2.3545652530421353e-16,1.413310483089038e-19,1.2736730857148285e-20,2.9060986062382887e-19,1.3744173595664145e-20,1.455742913495763e-19,2.2674856692932415e-21,0.0,-0.0002749353117611348,0.03178561710995561,5.359363436992259e-08,1.084217818072217e-07,-1.7985727713608542e-07,-1.8420147462581787e-12,1.4069281916370336e-11,-7.48179384793496e-12,1.538540574789948e-11,-2.2188233082636966e-16,1.2229050057077819e-15,-1.6744175184586162e-15,1.1246015622270706e-15,-1.4000893067229747e-15,9.532980713358824e-22,1.5834778183734273e-19,1.0396891146932513e-20,2.97003368902782e-19,8.454798168047936e-21,1.3697667369990016e-19,-0.039396555534139566,31.663186616566566,-0.0007899336400427059,-0.002946824008634825,0.007483689730910164,3.948635049267237e-05,-1.4102510665842905e-05,4.123979192899633e-06,-1.2364273852507061e-05,2.016025373088272e-06,-3.849554346427492e-08,2.5409172243723713e-08,-4.774291013279408e-08,2.7624465111051478e-08,-8.517137324733845e-09,-1.3642085414368142e-10,-7.804709185333475e-12,-2.827774889297038e-10,-7.227565985784314e-12,-1.4349768985469742e-10,-3.573104306386829e-13,0.03212061321210058,0.27383341767655517,31.46120664352016,-0.001760941169081409,-0.0032054396244576688,0.005569600538640021,1.9804312811971867e-06,-1.44109092300701e-05,4.240576260455571e-06,-1.2980767960305107e-05,8.132436544919892e-09,-3.07981237905065e-08,4.3844084307466606e-08,-2.948190436724078e-08,3.566139172574644e-08,-3.0994882142972784e-12,-1.4435961385714115e-10,-1.2330130517416648e-11,-2.8056202511758635e-10,-8.467229110756732e-12,-1.3457280341898588e-10
NIRCAM,NRCA1_FP3MIMF,NRCA_CNTR,FULLSCA,QUAD,2048,2048,1818.0,229.0,2048,2048,231.0,229.0,0.031333509823717264,0.031553258937755416,145.64343898858044,-552.2717765071195,-0.9994504564251956,-1,0,-1,-90.73397886121623,-0.9994504564251956,-7.239257167618635,57.017843788618336,56.096019468364275,-7.283108653866028,-7.249513948439704,-6.781906384778459,57.485614457226305,56.8658801202279,2014-01-01,None,5,-0.0,0.03133317349099175,0.0,-2.9323957684493242e-08,-2.354462983044597e-07,-4.8084990193983026e-08,1.4130726781736553e-11,6.551787911552736e-12,1.5997963805404288e-11,2.4632823514663276e-12,-1.3211129945431733e-15,-1.326207058597734e-15,-1.662859431357332e-15,-1.3028612565103326e-15,-2.770060983078895e-16,1.4125056071813937e-19,8.400368305851757e-21,2.902169984210835e-19,5.621246957189129e-21,1.4528964223863984e-19,-1.4757632491148964e-21,0.0,0.00014517870504258523,0.031553258937755416,5.416537600012247e-08,1.3641588148019247e-08,-1.7731424309964557e-07,2.0407059346605428e-12,1.398123976594047e-11,6.0832161190309865e-12,1.5440000786160416e-11,-2.755271945485414e-16,-1.2140136313285365e-15,-1.835354240659092e-15,-1.1624025107686709e-15,-1.4376256143818889e-15,4.8132068620508595e-21,1.5863620478346716e-19,1.8339229506281278e-20,2.9726943677527867e-19,1.2436925356139716e-20,1.3698886229716487e-19,0.041823514985892984,31.91536703778901,0.0006748581788719177,0.0008939143887388618,0.007559527500687708,0.001509550411364986,-1.4872373814070954e-05,-5.91167867046099e-06,-1.3022665252037446e-05,-1.65666828663866e-06,4.1816273324063225e-08,2.9710780306727362e-08,5.307241778294328e-08,3.0128034099335995e-08,9.34159797386229e-09,-1.3616292341399721e-10,-1.0965408528178931e-11,-2.8290364997456637e-10,-1.471554041623812e-11,-1.43780861795933e-10,-4.2847390778944456e-12,0.010074761112264241,-0.14749315798859103,31.69190972598129,-0.0017468086628143313,-0.0005436342895436368,0.005617376344723615,-1.8302972288832972e-06,-1.530337196492627e-05,-6.244638083164189e-06,-1.3330669160064652e-05,8.675280735464616e-09,3.627900806657051e-08,4.6617240882374553e-08,3.5810516073254453e-08,3.633006210396614e-08,8.431232401278324e-13,-1.4403701604462594e-10,-5.093510606141319e-12,-2.805192854444221e-10,-5.4030576843944636e-12,-1.3476358288544866e-10
NIRCAM,NRCA2_FP4MIMF,NRC_MASK210R,FULLSCA,QUAD,2048,2048,229.0,229.0,2048,2048,229.0,1820.0,0.03063264799073234,0.030706875806908084,143.87359887374342,-435.22517248523974,-0.33101616504447406,-1,180,-1,-90.50590133359404,-0.33101616504447406,-7.209300045358503,56.12326810090257,55.653864192446854,-6.996408291076088,-56.07696170403036,-56.10139965248872,7.168388407335041,7.039949490160413,2014-01-01,None,5,-0.0,0.03063250529371272,0.0,-2.656247417837584e-08,-1.3926366637840668e-07,-4.491392483114434e-08,1.3164495896003763e-11,-5.582108149141268e-12,1.3552588979931347e-11,-1.7758394440712911e-12,-1.2767785791341266e-15,8.519608768660588e-16,-1.5717147037733205e-15,8.78982618874892e-16,-2.909536274278842e-16,1.4130981189793783e-19,1.0093006068642541e-20,2.903936476501029e-19,8.726173436815966e-21,1.4540269967789568e-19,-5.966801629486727e-23,0.0,-9.350056032001526e-05,0.030706875806908084,9.69669303000703e-08,1.4153309245195718e-08,-5.146912994295084e-08,-2.3983569359042476e-12,1.2840114698017357e-11,-6.108431522683736e-12,1.3246179518991182e-11,3.362744718278105e-16,-1.0765940442405451e-15,1.5456134899726402e-15,-9.767686828151244e-16,1.1489963191766156e-15,3.363602327092186e-21,1.5854479476294838e-19,1.5274674042330962e-20,2.9718087801120407e-19,1.0854570741413397e-20,1.3698320462211773e-19,-0.049310916722568265,32.64457054511657,0.0005423035774298757,0.0009701800566790313,0.004838207247908258,0.0015768088772050923,-1.5242083158422933e-05,6.119189518651367e-06,-1.4345644995049343e-05,2.2888718095219433e-06,4.0277666232104674e-08,-3.7234638418076576e-08,4.804627361523087e-08,-3.7938727732087104e-08,7.257571753690059e-09,-1.3628395201177331e-10,-9.80055430463807e-12,-2.8289249142658693e-10,-1.1873040650479573e-11,-1.4368408544288733e-10,-2.7766302780121974e-12,0.011071923043346033,0.10059436542538874,32.56636034976166,-0.0033583606780700453,-0.00044615788811235783,0.0017634599053055196,2.1889686159753422e-06,-1.5900476476857363e-05,5.7857214973887524e-06,-1.4866243065923222e-05,-7.830958739305982e-09,3.445095401841784e-08,-5.201368508636115e-08,3.269783339646783e-08,-4.2939986894085086e-08,-6.674997800782337e-13,-1.4417995448613265e-10,-7.832859569575494e-12,-2.805550063934539e-10,-6.5361561799929374e-12,-1.3468951216166478e-10
NIRCAM,NRCA4_FP5MIMF,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,1704.0,345.0,2048,2048,1704.0,1704.0,0.030868508711933758,0.030926005538668075,31.29440629620281,-438.8740662422999,0.3085215406210864,-1,180,-1,-89.62235339235764,0.3085215406210864,-52.89538492592373,10.723983213862502,10.628165690430853,-52.30532859676578,-52.47798724674583,-52.93711506787095,10.684662377468861,10.806804334274817,2014-01-01,None,5,-0.0,0.03086848624667287,0.0,8.644226389433548e-08,-1.4505046696866554e-07,-4.148725771754537e-09,1.3327432789752927e-11,4.431376125330357e-12,1.3485742731805489e-11,1.675268084855975e-12,1.3120234684525718e-15,9.531561348114615e-16,1.6397468164378464e-15,8.971563742840955e-16,2.6044194811059884e-16,1.4126057984935009e-19,1.2659390213221404e-20,2.9061069472185875e-19,1.3884196480846215e-20,1.4561830104319814e-19,2.3953516466623613e-21,0.0,3.7241612454796735e-05,0.030926005538668075,9.610176945013584e-08,9.837458074361522e-08,-5.6737677929963946e-08,2.597500143321494e-12,1.331141297159213e-11,5.16312892459072e-12,1.3099650857586027e-11,3.5542878827730006e-16,1.224600422416685e-15,1.5837772330604766e-15,1.180443421190525e-15,1.107055831378896e-15,7.786233406409418e-22,1.583204151434003e-19,1.0393094641560825e-20,2.9705147616009596e-19,8.652664098993847e-21,1.3703224754478717e-19,0.04031003806837319,32.3946512972326,-0.00014960148120515826,-0.002964132734263052,0.004920866380145462,0.00011905783849197711,-1.4324041812470546e-05,-6.655113441307358e-06,-1.3801713299569281e-05,-1.7816394125193998e-06,-3.6810066688778775e-08,-3.917461048330626e-08,-4.703688182617186e-08,-3.801953685137657e-08,-8.18605592205615e-09,-1.3636888099483977e-10,-7.588126635364229e-12,-2.82755799909858e-10,-7.028614750631834e-12,-1.4351094915802583e-10,-3.1713044402794555e-13,-0.01928474318174267,-0.04016013582727959,32.335099287424576,-0.0032363791476025944,-0.0033584236988760084,0.0019138427989088126,-1.5894083757328923e-06,-1.5040437833742918e-05,-6.181133022519112e-06,-1.4174174065946803e-05,-8.353079677357725e-09,-3.149873738444162e-08,-5.243297624627305e-08,-3.133475858247583e-08,-4.1366349686843846e-08,-3.145143856503865e-12,-1.4435682342604645e-10,-1.2586561753664384e-11,-2.806134047442386e-10,-8.700861926363021e-12,-1.3461430723480388e-10
NIRCAM,NRCB4_FP1,NRCB_CNTR,FULLSCA,QUAD,2048,2048,229.0,1818.0,2048,2048,1820.0,1818.0,0.031037246114084427,0.031178256574905663,-77.71135716882671,-500.90176495313284,-0.07751291755197377,-1,0,-1,-89.9756053831238,-0.07751291755197377,-57.29754385328324,7.244565903742005,7.081217745763685,-56.57965327958464,-57.24999173898458,-57.071630164417584,7.193607279303762,7.357444040890568,2014-01-01,None,5,-0.0,0.031037197020991544,0.0,-4.035357848095668e-08,-1.897549922809656e-07,2.0794966097880945e-08,8.109661002349816e-12,1.0146009156966757e-12,8.946544905089884e-12,1.0696821620490323e-15,-2.7577384543773684e-16,-2.835477396487953e-16,-3.1044438823586254e-16,-3.097619289675513e-16,-3.199984586791578e-17,1.4156586237723263e-19,-1.2945780444079873e-20,2.907773338101636e-19,-1.2657869369589275e-20,1.4556358070354176e-19,-1.1640527397789205e-21,0.0,5.520349991140613e-05,0.031178256574905663,7.361386701311269e-08,-6.395110956460535e-08,-1.1812095678995855e-07,-2.983211864769668e-14,7.386967626172554e-12,1.024242598523566e-12,8.745864388250358e-12,3.692593257130784e-17,-2.704877626466871e-16,-2.3998404029600104e-16,-2.54622117197688e-16,-2.7592299072578863e-16,-3.161518919772042e-21,1.5880283220720746e-19,-1.5650203461835748e-20,2.9754425204068544e-19,-1.1425998997388264e-20,1.3710435725884619e-19,-0.00919198192248416,32.21940835854006,-0.0004476989128097339,0.0013499631927470057,0.0063593920806488315,-0.0006888320811356037,-9.21873801788886e-06,4.971770825683636e-07,-7.660733254761242e-06,-2.691137009581118e-07,5.934621694114586e-09,-3.04262178394407e-09,7.84144626417845e-09,-2.044232504677705e-09,1.6766811986188162e-09,-1.35991731272237e-10,1.1217999313222353e-11,-2.824923131314661e-10,1.2415719095389563e-11,-1.4358462516599045e-10,2.0918520237042213e-12,-0.022051908857974922,-0.057597931816264526,32.07378481006084,-0.0024562420880139164,0.002111959252567071,0.003922503160074923,-2.5033242988711784e-07,-9.486859463394341e-06,5.009182366350612e-07,-8.348089922695614e-06,1.3143148123523064e-09,4.140632732419869e-09,1.2399464548036367e-09,4.06275512910785e-09,5.803983666640323e-10,1.933747782377461e-12,-1.4391582622386898e-10,1.190355745958286e-11,-2.802051229483794e-10,9.266910338198791e-12,-1.3463324918349793e-10
